"code_ward";"name";"code_district"
"10816";"Xã Hồng Lạc";"294"
"10819";"Xã Việt Hồng";"294"
"10822";"Xã Quyết Thắng";"288"
"10825";"Xã Tân Việt";"294"
"10828";"Xã Cẩm Chế";"294"
"10831";"Xã Thanh An";"294"
"10834";"Xã Thanh Lang";"294"
"10837";"Xã Tiền Tiến";"288"
"10840";"Xã Tân An";"294"
"10843";"Xã Liên Mạc";"294"
"10846";"Xã Thanh Hải";"294"
"10849";"Xã Thanh Khê";"294"
"10852";"Xã Thanh Xá";"294"
"10855";"Xã Thanh Xuân";"294"
"10861";"Xã Thanh Thủy";"294"
"10864";"Xã An Phượng";"294"
"10867";"Xã Thanh Sơn";"294"
"10876";"Xã Thanh Quang";"294"
"10879";"Xã Thanh Hồng";"294"
"10882";"Xã Thanh Cường";"294"
"10885";"Xã Vĩnh Lập";"294"
"10888";"Thị trấn Cẩm Giang";"295"
"10891";"Thị trấn Lai Cách";"295"
"10894";"Xã Cẩm Hưng";"295"
"10897";"Xã Cẩm Hoàng";"295"
"10900";"Xã Cẩm Văn";"295"
"10903";"Xã Ngọc Liên";"295"
"10906";"Xã Thạch Lỗi";"295"
"10909";"Xã Cẩm Vũ";"295"
"10912";"Xã Đức Chính";"295"
"10918";"Xã Định Sơn";"295"
"10924";"Xã Lương Điền";"295"
"10927";"Xã Cao An";"295"
"10930";"Xã Tân Trường";"295"
"10933";"Xã Cẩm Phúc";"295"
"10936";"Xã Cẩm Điền";"295"
"10939";"Xã Cẩm Đông";"295"
"10942";"Xã Cẩm Đoài";"295"
"10945";"Thị trấn Kẻ Sặt";"296"
"10951";"Xã Vĩnh Hưng";"296"
"10954";"Xã Hùng Thắng";"296"
"10960";"Xã Vĩnh Hồng";"296"
"10963";"Xã Long Xuyên";"296"
"10966";"Xã Tân Việt";"296"
"10969";"Xã Thúc Kháng";"296"
"10972";"Xã Tân Hồng";"296"
"10975";"Xã Bình Minh";"296"
"10978";"Xã Hồng Khê";"296"
"10981";"Xã Thái Học";"296"
"10984";"Xã Cổ Bì";"296"
"10987";"Xã Nhân Quyền";"296"
"10990";"Xã Thái Dương";"296"
"10993";"Xã Thái Hòa";"296"
"10996";"Xã Bình Xuyên";"296"
"10999";"Thị trấn Gia Lộc";"297"
"11002";"Phường Thạch Khôi";"288"
"11005";"Xã Liên Hồng";"288"
"11008";"Xã Thống Nhất";"297"
"11011";"Phường Tân Hưng";"288"
"11017";"Xã Gia Xuyên";"288"
"11020";"Xã Yết Kiêu";"297"
"11029";"Xã Gia Tân";"297"
"11032";"Xã Tân Tiến";"297"
"11035";"Xã Gia Khánh";"297"
"11038";"Xã Gia Lương";"297"
"11041";"Xã Lê Lợi";"297"
"11044";"Xã Toàn Thắng";"297"
"11047";"Xã Hoàng Diệu";"297"
"11050";"Xã Hồng Hưng";"297"
"11053";"Xã Phạm Trấn";"297"
"11056";"Xã Đoàn Thượng";"297"
"11059";"Xã Thống Kênh";"297"
"11062";"Xã Quang Minh";"297"
"11065";"Xã Đồng Quang";"297"
"11068";"Xã Nhật Tân";"297"
"11071";"Xã Đức Xương";"297"
"11074";"Thị trấn Tứ Kỳ";"298"
"11077";"Xã Ngọc Sơn";"288"
"11083";"Xã Đại Sơn";"298"
"11086";"Xã Hưng Đạo";"298"
"11089";"Xã Ngọc Kỳ";"298"
"11092";"Xã Bình Lăng";"298"
"11095";"Xã Chí Minh";"298"
"11098";"Xã Tái Sơn";"298"
"11101";"Xã Quang Phục";"298"
"11110";"Xã Dân Chủ";"298"
"11113";"Xã Tân Kỳ";"298"
"11116";"Xã Quang Khải";"298"
"11119";"Xã Đại Hợp";"298"
"11122";"Xã Quảng Nghiệp";"298"
"11125";"Xã An Thanh";"298"
"11128";"Xã Minh Đức";"298"
"11131";"Xã Văn Tố";"298"
"11134";"Xã Quang Trung";"298"
"11137";"Xã Phượng Kỳ";"298"
"11140";"Xã Cộng Lạc";"298"
"11143";"Xã Tiên Động";"298"
"11146";"Xã Nguyên Giáp";"298"
"11149";"Xã Hà Kỳ";"298"
"11152";"Xã Hà Thanh";"298"
"11155";"Thị trấn Ninh Giang";"299"
"11161";"Xã Ứng Hoè";"299"
"11164";"Xã Nghĩa An";"299"
"11167";"Xã Hồng Đức";"299"
"11173";"Xã An Đức";"299"
"11176";"Xã Vạn Phúc";"299"
"11179";"Xã Tân Hương";"299"
"11185";"Xã Vĩnh Hòa";"299"
"11188";"Xã Đông Xuyên";"299"
"11197";"Xã Tân Phong";"299"
"11200";"Xã Ninh Hải";"299"
"11203";"Xã Đồng Tâm";"299"
"11206";"Xã Tân Quang";"299"
"11209";"Xã Kiến Quốc";"299"
"11215";"Xã Hồng Dụ";"299"
"11218";"Xã Văn Hội";"299"
"11224";"Xã Hồng Phong";"299"
"11227";"Xã Hiệp Lực";"299"
"11230";"Xã Hồng Phúc";"299"
"11233";"Xã Hưng Long";"299"
"11239";"Thị trấn Thanh Miện";"300"
"11242";"Xã Thanh Tùng";"300"
"11245";"Xã Phạm Kha";"300"
"11248";"Xã Ngô Quyền";"300"
"11251";"Xã Đoàn Tùng";"300"
"11254";"Xã Hồng Quang";"300"
"11257";"Xã Tân Trào";"300"
"11260";"Xã Lam Sơn";"300"
"11263";"Xã Đoàn Kết";"300"
"11266";"Xã Lê Hồng";"300"
"11269";"Xã Tứ Cường";"300"
"11275";"Xã Ngũ Hùng";"300"
"11278";"Xã Cao Thắng";"300"
"11281";"Xã Chi Lăng Bắc";"300"
"11284";"Xã Chi Lăng Nam";"300"
"11287";"Xã Thanh Giang";"300"
"11293";"Xã Hồng Phong";"300"
"11296";"Phường Quán Toan";"303"
"11299";"Phường Hùng Vương";"303"
"11302";"Phường Sở Dầu";"303"
"11305";"Phường Thượng Lý";"303"
"11308";"Phường Hạ Lý";"303"
"11311";"Phường Minh Khai";"303"
"11314";"Phường Trại Chuối";"303"
"11320";"Phường Hoàng Văn Thụ";"303"
"11323";"Phường Phan Bội Châu";"303"
"11329";"Phường Máy Chai";"304"
"11332";"Phường Máy Tơ";"304"
"11335";"Phường Vạn Mỹ";"304"
"11338";"Phường Cầu Tre";"304"
"11341";"Phường Lạc Viên";"304"
"11347";"Phường Gia Viên";"304"
"11350";"Phường Đông Khê";"304"
"11353";"Phường Cầu Đất";"304"
"11356";"Phường Lê Lợi";"304"
"11359";"Phường Đằng Giang";"304"
"11362";"Phường Lạch Tray";"304"
"11365";"Phường Đổng Quốc Bình";"304"
"11368";"Phường Cát Dài";"305"
"11371";"Phường An Biên";"305"
"11374";"Phường Lam Sơn";"305"
"11377";"Phường An Dương";"305"
"11380";"Phường Trần Nguyên Hãn";"305"
"11383";"Phường Hồ Nam";"305"
"11386";"Phường Trại Cau";"305"
"11389";"Phường Dư Hàng";"305"
"11392";"Phường Hàng Kênh";"305"
"11395";"Phường Đông Hải";"305"
"11398";"Phường Niệm Nghĩa";"305"
"11401";"Phường Nghĩa Xá";"305"
"11404";"Phường Dư Hàng Kênh";"305"
"11405";"Phường Kênh Dương";"305"
"11407";"Phường Vĩnh Niệm";"305"
"11410";"Phường Đông Hải 1";"306"
"11411";"Phường Đông Hải 2";"306"
"11413";"Phường Đằng Lâm";"306"
"11414";"Phường Thành Tô";"306"
"11416";"Phường Đằng Hải";"306"
"11419";"Phường Nam Hải";"306"
"11422";"Phường Cát Bi";"306"
"11425";"Phường Tràng Cát";"306"
"11428";"Phường Quán Trữ";"307"
"11429";"Phường Lãm Hà";"307"
"11431";"Phường Đồng Hoà";"307"
"11434";"Phường Bắc Sơn";"307"
"11437";"Phường Nam Sơn";"307"
"11440";"Phường Ngọc Sơn";"307"
"11443";"Phường Trần Thành Ngọ";"307"
"11446";"Phường Văn Đẩu";"307"
"11449";"Phường Phù Liễn";"307"
"11452";"Phường Tràng Minh";"307"
"11455";"Phường Ngọc Xuyên";"308"
"11458";"Phường Hải Sơn";"308"
"11461";"Phường Vạn Hương";"308"
"11465";"Phường Minh Đức";"308"
"11467";"Phường Bàng La";"308"
"11470";"Thị trấn Núi Đèo";"311"
"11473";"Thị trấn Minh Đức";"311"
"11476";"Xã Lại Xuân";"311"
"11479";"Xã An Sơn";"311"
"11482";"Xã Kỳ Sơn";"311"
"11485";"Xã Liên Khê";"311"
"11488";"Xã Lưu Kiếm";"311"
"11491";"Xã Lưu Kỳ";"311"
"11494";"Xã Gia Minh";"311"
"11497";"Xã Gia Đức";"311"
"11500";"Xã Minh Tân";"311"
"11503";"Xã Phù Ninh";"311"
"11506";"Xã Quảng Thanh";"311"
"11509";"Xã Chính Mỹ";"311"
"11512";"Xã Kênh Giang";"311"
"11515";"Xã Hợp Thành";"311"
"11518";"Xã Cao Nhân";"311"
"11521";"Xã Mỹ Đồng";"311"
"11524";"Xã Đông Sơn";"311"
"11527";"Xã Hoà Bình";"311"
"11530";"Xã Trung Hà";"311"
"11533";"Xã An Lư";"311"
"11536";"Xã Thuỷ Triều";"311"
"11539";"Xã Ngũ Lão";"311"
"11542";"Xã Phục Lễ";"311"
"11545";"Xã Tam Hưng";"311"
"11548";"Xã Phả Lễ";"311"
"11551";"Xã Lập Lễ";"311"
"11554";"Xã Kiền Bái";"311"
"11557";"Xã Thiên Hương";"311"
"11560";"Xã Thuỷ Sơn";"311"
"11563";"Xã Thuỷ Đường";"311"
"11566";"Xã Hoàng Động";"311"
"11569";"Xã Lâm Động";"311"
"11572";"Xã Hoa Động";"311"
"11575";"Xã Tân Dương";"311"
"11578";"Xã Dương Quan";"311"
"11581";"Thị trấn An Dương";"312"
"11584";"Xã Lê Thiện";"312"
"11587";"Xã Đại Bản";"312"
"11590";"Xã An Hoà";"312"
"11593";"Xã Hồng Phong";"312"
"11596";"Xã Tân Tiến";"312"
"11599";"Xã An Hưng";"312"
"11602";"Xã An Hồng";"312"
"11605";"Xã Bắc Sơn";"312"
"11608";"Xã Nam Sơn";"312"
"11611";"Xã Lê Lợi";"312"
"11614";"Xã Đặng Cương";"312"
"11617";"Xã Đồng Thái";"312"
"11620";"Xã Quốc Tuấn";"312"
"11623";"Xã An Đồng";"312"
"11626";"Xã Hồng Thái";"312"
"11629";"Thị trấn An Lão";"313"
"11632";"Xã Bát Trang";"313"
"11635";"Xã Trường Thọ";"313"
"11638";"Xã Trường Thành";"313"
"11641";"Xã An Tiến";"313"
"11644";"Xã Quang Hưng";"313"
"11647";"Xã Quang Trung";"313"
"11650";"Xã Quốc Tuấn";"313"
"11653";"Xã An Thắng";"313"
"11656";"Thị trấn Trường Sơn";"313"
"11659";"Xã Tân Dân";"313"
"11662";"Xã Thái Sơn";"313"
"11665";"Xã Tân Viên";"313"
"11668";"Xã Mỹ Đức";"313"
"11671";"Xã Chiến Thắng";"313"
"11674";"Xã An Thọ";"313"
"11677";"Xã An Thái";"313"
"11680";"Thị trấn Núi Đối";"314"
"11683";"Phường Đa Phúc";"309"
"11686";"Phường Hưng Đạo";"309"
"11689";"Phường Anh Dũng";"309"
"11692";"Phường Hải Thành";"309"
"11695";"Xã Đông Phương";"314"
"11698";"Xã Thuận Thiên";"314"
"11701";"Xã Hữu Bằng";"314"
"11704";"Xã Đại Đồng";"314"
"11707";"Phường Hoà Nghĩa";"309"
"11710";"Xã Ngũ Phúc";"314"
"11713";"Xã Kiến Quốc";"314"
"11716";"Xã Du Lễ";"314"
"11719";"Xã Thuỵ Hương";"314"
"11722";"Xã Thanh Sơn";"314"
"11725";"Xã Minh Tân";"314"
"11728";"Xã Đại Hà";"314"
"11731";"Xã Ngũ Đoan";"314"
"11734";"Xã Tân Phong";"314"
"11737";"Phường Hợp Đức";"308"
"11740";"Phường Tân Thành";"309"
"11743";"Xã Tân Trào";"314"
"11746";"Xã Đoàn Xá";"314"
"11749";"Xã Tú Sơn";"314"
"11752";"Xã Đại Hợp";"314"
"11755";"Thị trấn Tiên Lãng";"315"
"11758";"Xã Đại Thắng";"315"
"11761";"Xã Tiên Cường";"315"
"11764";"Xã Tự Cường";"315"
"11770";"Xã Quyết Tiến";"315"
"11773";"Xã Khởi Nghĩa";"315"
"11776";"Xã Tiên Thanh";"315"
"11779";"Xã Cấp Tiến";"315"
"11782";"Xã Kiến Thiết";"315"
"11785";"Xã Đoàn Lập";"315"
"11788";"Xã Bạch Đằng";"315"
"11791";"Xã Quang Phục";"315"
"11794";"Xã Toàn Thắng";"315"
"11797";"Xã Tiên Thắng";"315"
"11800";"Xã Tiên Minh";"315"
"11803";"Xã Bắc Hưng";"315"
"11806";"Xã Nam Hưng";"315"
"11809";"Xã Hùng Thắng";"315"
"11812";"Xã Tây Hưng";"315"
"11815";"Xã Đông Hưng";"315"
"11821";"Xã Vinh Quang";"315"
"11824";"Thị trấn Vĩnh Bảo";"316"
"11827";"Xã Dũng Tiến";"316"
"11830";"Xã Giang Biên";"316"
"11833";"Xã Thắng Thuỷ";"316"
"11836";"Xã Trung Lập";"316"
"11839";"Xã Việt Tiến";"316"
"11842";"Xã Vĩnh An";"316"
"11845";"Xã Vĩnh Long";"316"
"11848";"Xã Hiệp Hoà";"316"
"11851";"Xã Hùng Tiến";"316"
"11854";"Xã An Hoà";"316"
"11857";"Xã Tân Hưng";"316"
"11860";"Xã Tân Liên";"316"
"11863";"Xã Nhân Hoà";"316"
"11866";"Xã Tam Đa";"316"
"11869";"Xã Hưng Nhân";"316"
"11872";"Xã Vinh Quang";"316"
"11875";"Xã Đồng Minh";"316"
"11878";"Xã Thanh Lương";"316"
"11881";"Xã Liên Am";"316"
"11884";"Xã Lý Học";"316"
"11887";"Xã Tam Cường";"316"
"11890";"Xã Hoà Bình";"316"
"11893";"Xã Tiền Phong";"316"
"11896";"Xã Vĩnh Phong";"316"
"11899";"Xã Cộng Hiền";"316"
"11902";"Xã Cao Minh";"316"
"11905";"Xã Cổ Am";"316"
"11908";"Xã Vĩnh Tiến";"316"
"11911";"Xã Trấn Dương";"316"
"11914";"Thị trấn Cát Bà";"317"
"11917";"Thị trấn Cát Hải";"317"
"11920";"Xã Nghĩa Lộ";"317"
"11923";"Xã Đồng Bài";"317"
"11926";"Xã Hoàng Châu";"317"
"11929";"Xã Văn Phong";"317"
"11932";"Xã Phù Long";"317"
"11935";"Xã Gia Luận";"317"
"11938";"Xã Hiền Hào";"317"
"11941";"Xã Trân Châu";"317"
"11944";"Xã Việt Hải";"317"
"11947";"Xã Xuân Đám";"317"
"11950";"Phường Lam Sơn";"323"
"11953";"Phường Hiến Nam";"323"
"11956";"Phường An Tảo";"323"
"11959";"Phường Lê Lợi";"323"
"11962";"Phường Minh Khai";"323"
"11965";"Phường Quang Trung";"323"
"11968";"Phường Hồng Châu";"323"
"11971";"Xã Trung Nghĩa";"323"
"11974";"Xã Liên Phương";"323"
"11977";"Xã Hồng Nam";"323"
"11980";"Xã Quảng Châu";"323"
"11983";"Xã Bảo Khê";"323"
"11986";"Thị trấn Như Quỳnh";"325"
"11989";"Xã Lạc Đạo";"325"
"11992";"Xã Chỉ Đạo";"325"
"11995";"Xã Đại Đồng";"325"
"11998";"Xã Việt Hưng";"325"
"12001";"Xã Tân Quang";"325"
"12004";"Xã Đình Dù";"325"
"12007";"Xã Minh Hải";"325"
"12010";"Xã Lương Tài";"325"
"12013";"Xã Trưng Trắc";"325"
"12016";"Xã Lạc Hồng";"325"
"12019";"Thị trấn Văn Giang";"326"
"12022";"Xã Xuân Quan";"326"
"12025";"Xã Cửu Cao";"326"
"12028";"Xã Phụng Công";"326"
"12031";"Xã Nghĩa Trụ";"326"
"12034";"Xã Long Hưng";"326"
"12037";"Xã Vĩnh Khúc";"326"
"12040";"Xã Liên Nghĩa";"326"
"12043";"Xã Tân Tiến";"326"
"12046";"Xã Thắng Lợi";"326"
"12049";"Xã Mễ Sở";"326"
"12052";"Thị trấn Yên Mỹ";"327"
"12055";"Xã Giai Phạm";"327"
"12058";"Xã Nghĩa Hiệp";"327"
"12061";"Xã Đồng Than";"327"
"12064";"Xã Ngọc Long";"327"
"12067";"Xã Liêu Xá";"327"
"12070";"Xã Hoàn Long";"327"
"12073";"Xã Tân Lập";"327"
"12076";"Xã Thanh Long";"327"
"12079";"Xã Yên Phú";"327"
"12082";"Xã Việt Cường";"327"
"12085";"Xã Trung Hòa";"327"
"12088";"Xã Yên Hòa";"327"
"12091";"Xã Minh Châu";"327"
"12094";"Xã Trung Hưng";"327"
"12097";"Xã Lý Thường Kiệt";"327"
"12100";"Xã Tân Việt";"327"
"12103";"Phường Bần Yên Nhân";"328"
"12106";"Phường Phan Đình Phùng";"328"
"12109";"Xã Cẩm Xá";"328"
"12112";"Xã Dương Quang";"328"
"12115";"Xã Hòa Phong";"328"
"12118";"Phường Nhân Hòa";"328"
"12121";"Phường Dị Sử";"328"
"12124";"Phường Bạch Sam";"328"
"12127";"Phường Minh Đức";"328"
"12130";"Phường Phùng Chí Kiên";"328"
"12133";"Xã Xuân Dục";"328"
"12136";"Xã Ngọc Lâm";"328"
"12139";"Xã Hưng Long";"328"
"12142";"Thị trấn Ân Thi";"329"
"12145";"Xã Phù Ủng";"329"
"12148";"Xã Bắc Sơn";"329"
"12151";"Xã Bãi Sậy";"329"
"12154";"Xã Đào Dương";"329"
"12157";"Xã Tân Phúc";"329"
"12160";"Xã Vân Du";"329"
"12163";"Xã Quang Vinh";"329"
"12166";"Xã Xuân Trúc";"329"
"12169";"Xã Hoàng Hoa Thám";"329"
"12172";"Xã Quảng Lãng";"329"
"12175";"Xã Văn Nhuệ";"329"
"12178";"Xã Đặng Lễ";"329"
"12181";"Xã Cẩm Ninh";"329"
"12184";"Xã Nguyễn Trãi";"329"
"12187";"Xã Đa Lộc";"329"
"12190";"Xã Hồ Tùng Mậu";"329"
"12193";"Xã Tiền Phong";"329"
"12196";"Xã Hồng Vân";"329"
"12199";"Xã Hồng Quang";"329"
"12202";"Xã Hạ Lễ";"329"
"12205";"Thị trấn Khoái Châu";"330"
"12208";"Xã Đông Tảo";"330"
"12211";"Xã Bình Minh";"330"
"12214";"Xã Dạ Trạch";"330"
"12217";"Xã Hàm Tử";"330"
"12220";"Xã Ông Đình";"330"
"12223";"Xã Tân Dân";"330"
"12226";"Xã Tứ Dân";"330"
"12229";"Xã An Vĩ";"330"
"12232";"Xã Đông Kết";"330"
"12235";"Xã Bình Kiều";"330"
"12238";"Xã Dân Tiến";"330"
"12241";"Xã Đồng Tiến";"330"
"12244";"Xã Hồng Tiến";"330"
"12247";"Xã Tân Châu";"330"
"12250";"Xã Liên Khê";"330"
"12253";"Xã Phùng Hưng";"330"
"12256";"Xã Việt Hòa";"330"
"12259";"Xã Đông Ninh";"330"
"12262";"Xã Đại Tập";"330"
"12265";"Xã Chí Tân";"330"
"12268";"Xã Đại Hưng";"330"
"12271";"Xã Thuần Hưng";"330"
"12274";"Xã Thành Công";"330"
"12277";"Xã Nhuế Dương";"330"
"12280";"Thị trấn Lương Bằng";"331"
"12283";"Xã Nghĩa Dân";"331"
"12286";"Xã Toàn Thắng";"331"
"12289";"Xã Vĩnh Xá";"331"
"12292";"Xã Phạm Ngũ Lão";"331"
"12295";"Xã Thọ Vinh";"331"
"12298";"Xã Đồng Thanh";"331"
"12301";"Xã Song Mai";"331"
"12304";"Xã Chính Nghĩa";"331"
"12307";"Xã Nhân La";"331"
"12310";"Xã Phú Thịnh";"331"
"12313";"Xã Mai Động";"331"
"12316";"Xã Đức Hợp";"331"
"12319";"Xã Hùng An";"331"
"12322";"Xã Ngọc Thanh";"331"
"12325";"Xã Vũ Xá";"331"
"12328";"Xã Hiệp Cường";"331"
"12331";"Xã Phú Cường";"323"
"12334";"Xã Hùng Cường";"323"
"12337";"Thị trấn Vương";"332"
"12340";"Xã Hưng Đạo";"332"
"12343";"Xã Ngô Quyền";"332"
"12346";"Xã Nhật Tân";"332"
"12349";"Xã Dị Chế";"332"
"12352";"Xã Lệ Xá";"332"
"12355";"Xã An Viên";"332"
"12358";"Xã Đức Thắng";"332"
"12361";"Xã Trung Dũng";"332"
"12364";"Xã Hải Triều";"332"
"12367";"Xã Thủ Sỹ";"332"
"12370";"Xã Thiện Phiến";"332"
"12373";"Xã Thụy Lôi";"332"
"12376";"Xã Cương Chính";"332"
"12379";"Xã Minh Phượng";"332"
"12382";"Xã Phương Chiểu";"323"
"12385";"Xã Tân Hưng";"323"
"12388";"Xã Hoàng Hanh";"323"
"12391";"Thị trấn Trần Cao";"333"
"12394";"Xã Minh Tân";"333"
"12397";"Xã Phan Sào Nam";"333"
"12400";"Xã Quang Hưng";"333"
"12403";"Xã Minh Hoàng";"333"
"12406";"Xã Đoàn Đào";"333"
"12409";"Xã Tống Phan";"333"
"12412";"Xã Đình Cao";"333"
"12415";"Xã Nhật Quang";"333"
"12418";"Xã Tiền Tiến";"333"
"12421";"Xã Tam Đa";"333"
"12424";"Xã Minh Tiến";"333"
"12427";"Xã Nguyên Hòa";"333"
"12430";"Xã Tống Trân";"333"
"12433";"Phường Lê Hồng Phong";"336"
"12436";"Phường Bồ Xuyên";"336"
"12439";"Phường Đề Thám";"336"
"12442";"Phường Kỳ Bá";"336"
"12445";"Phường Quang Trung";"336"
"12448";"Phường Phú Khánh";"336"
"12451";"Phường Tiền Phong";"336"
"12452";"Phường Trần Hưng Đạo";"336"
"12454";"Phường Trần Lãm";"336"
"12457";"Xã Đông Hòa";"336"
"12460";"Phường Hoàng Diệu";"336"
"12463";"Xã Phú Xuân";"336"
"12466";"Xã Vũ Phúc";"336"
"12469";"Xã Vũ Chính";"336"
"12472";"Thị trấn Quỳnh Côi";"338"
"12475";"Xã An Khê";"338"
"12478";"Xã An Đồng";"338"
"12481";"Xã Quỳnh Hoa";"338"
"12484";"Xã Quỳnh Lâm";"338"
"12487";"Xã Quỳnh Thọ";"338"
"12490";"Xã An Hiệp";"338"
"12493";"Xã Quỳnh Hoàng";"338"
"12496";"Xã Quỳnh Giao";"338"
"12499";"Xã An Thái";"338"
"12502";"Xã An Cầu";"338"
"12505";"Xã Quỳnh Hồng";"338"
"12508";"Xã Quỳnh Khê";"338"
"12511";"Xã Quỳnh Minh";"338"
"12514";"Xã An Ninh";"338"
"12517";"Xã Quỳnh Ngọc";"338"
"12520";"Xã Quỳnh Hải";"338"
"12523";"Thị trấn An Bài";"338"
"12526";"Xã An Ấp";"338"
"12529";"Xã Quỳnh Hội";"338"
"12532";"Xã Châu Sơn";"338"
"12535";"Xã Quỳnh Mỹ";"338"
"12538";"Xã An Quí";"338"
"12541";"Xã An Thanh";"338"
"12547";"Xã An Vũ";"338"
"12550";"Xã An Lễ";"338"
"12553";"Xã Quỳnh Hưng";"338"
"12556";"Xã Quỳnh Bảo";"338"
"12559";"Xã An Mỹ";"338"
"12562";"Xã Quỳnh Nguyên";"338"
"12565";"Xã An Vinh";"338"
"12568";"Xã Quỳnh Xá";"338"
"12571";"Xã An Dục";"338"
"12574";"Xã Đông Hải";"338"
"12577";"Xã Quỳnh Trang";"338"
"12580";"Xã An Tràng";"338"
"12583";"Xã Đồng Tiến";"338"
"12586";"Thị trấn Hưng Hà";"339"
"12589";"Xã Điệp Nông";"339"
"12592";"Xã Tân Lễ";"339"
"12595";"Xã Cộng Hòa";"339"
"12598";"Xã Dân Chủ";"339"
"12601";"Xã Canh Tân";"339"
"12604";"Xã Hòa Tiến";"339"
"12607";"Xã Hùng Dũng";"339"
"12610";"Xã Tân Tiến";"339"
"12613";"Thị trấn Hưng Nhân";"339"
"12616";"Xã Đoan Hùng";"339"
"12619";"Xã Duyên Hải";"339"
"12622";"Xã Tân Hòa";"339"
"12625";"Xã Văn Cẩm";"339"
"12628";"Xã Bắc Sơn";"339"
"12631";"Xã Đông Đô";"339"
"12634";"Xã Phúc Khánh";"339"
"12637";"Xã Liên Hiệp";"339"
"12640";"Xã Tây Đô";"339"
"12643";"Xã Thống Nhất";"339"
"12646";"Xã Tiến Đức";"339"
"12649";"Xã Thái Hưng";"339"
"12652";"Xã Thái Phương";"339"
"12655";"Xã Hòa Bình";"339"
"12656";"Xã Chi Lăng";"339"
"12658";"Xã Minh Khai";"339"
"12661";"Xã Hồng An";"339"
"12664";"Xã Kim Chung";"339"
"12667";"Xã Hồng Lĩnh";"339"
"12670";"Xã Minh Tân";"339"
"12673";"Xã Văn Lang";"339"
"12676";"Xã Độc Lập";"339"
"12679";"Xã Chí Hòa";"339"
"12682";"Xã Minh Hòa";"339"
"12685";"Xã Hồng Minh";"339"
"12688";"Thị trấn Đông Hưng";"340"
"12691";"Xã Đô Lương";"340"
"12694";"Xã Đông Phương";"340"
"12697";"Xã Liên Giang";"340"
"12700";"Xã An Châu";"340"
"12703";"Xã Đông Sơn";"340"
"12706";"Xã Đông Cường";"340"
"12709";"Xã Phú Lương";"340"
"12712";"Xã Mê Linh";"340"
"12715";"Xã Lô Giang";"340"
"12718";"Xã Đông La";"340"
"12721";"Xã Minh Tân";"340"
"12724";"Xã Đông Xá";"340"
"12727";"Xã Chương Dương";"340"
"12730";"Xã Nguyên Xá";"340"
"12733";"Xã Phong Châu";"340"
"12736";"Xã Hợp Tiến";"340"
"12739";"Xã Hồng Việt";"340"
"12745";"Xã Hà Giang";"340"
"12748";"Xã Đông Kinh";"340"
"12751";"Xã Đông Hợp";"340"
"12754";"Xã Thăng Long";"340"
"12757";"Xã Đông Các";"340"
"12760";"Xã Phú Châu";"340"
"12763";"Xã Liên Hoa";"340"
"12769";"Xã Đông Tân";"340"
"12772";"Xã Đông Vinh";"340"
"12775";"Xã Đông Động";"340"
"12778";"Xã Hồng Bạch";"340"
"12784";"Xã Trọng Quan";"340"
"12790";"Xã Hồng Giang";"340"
"12793";"Xã Đông Quan";"340"
"12796";"Xã Đông Quang";"340"
"12799";"Xã Đông Xuân";"340"
"12802";"Xã Đông Á";"340"
"12808";"Xã Đông Hoàng";"340"
"12811";"Xã Đông Dương";"340"
"12817";"Xã Đông Mỹ";"336"
"12820";"Xã Đông Thọ";"336"
"12823";"Xã Minh Phú";"340"
"12826";"Thị trấn Diêm Điền";"341"
"12832";"Xã Thụy Trường";"341"
"12841";"Xã Hồng Dũng";"341"
"12844";"Xã Thụy Quỳnh";"341"
"12847";"Xã An Tân";"341"
"12850";"Xã Thụy Ninh";"341"
"12853";"Xã Thụy Hưng";"341"
"12856";"Xã Thụy Việt";"341"
"12859";"Xã Thụy Văn";"341"
"12862";"Xã Thụy Xuân";"341"
"12865";"Xã Dương Phúc";"341"
"12868";"Xã Thụy Trình";"341"
"12871";"Xã Thụy Bình";"341"
"12874";"Xã Thụy Chính";"341"
"12877";"Xã Thụy Dân";"341"
"12880";"Xã Thụy Hải";"341"
"12889";"Xã Thụy Liên";"341"
"12892";"Xã Thụy Duyên";"341"
"12898";"Xã Thụy Thanh";"341"
"12901";"Xã Thụy Sơn";"341"
"12904";"Xã Thụy Phong";"341"
"12907";"Xã Thái Thượng";"341"
"12910";"Xã Thái Nguyên";"341"
"12916";"Xã Dương Hồng  Thủy";"341"
"12919";"Xã Thái Giang";"341"
"12922";"Xã Hòa An";"341"
"12925";"Xã Sơn Hà";"341"
"12934";"Xã Thái Phúc";"341"
"12937";"Xã Thái Hưng";"341"
"12940";"Xã Thái Đô";"341"
"12943";"Xã Thái Xuyên";"341"
"12949";"Xã  Mỹ Lộc";"341"
"12958";"Xã Tân Học";"341"
"12961";"Xã Thái Thịnh";"341"
"12964";"Xã Thuần Thành";"341"
"12967";"Xã Thái Thọ";"341"
"12970";"Thị trấn Tiền Hải";"342"
"12976";"Xã Đông Trà";"342"
"12979";"Xã Đông Long";"342"
"12982";"Xã Đông Quí";"342"
"12985";"Xã Vũ Lăng";"342"
"12988";"Xã Đông Xuyên";"342"
"12991";"Xã Tây Lương";"342"
"12994";"Xã Tây Ninh";"342"
"12997";"Xã Đông Trung";"342"
"13000";"Xã Đông Hoàng";"342"
"13003";"Xã Đông Minh";"342"
